,budget,genres,id,keywords,original_language,overview,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,movie_id,cast,profitable,return,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TV Movie,year
837,7.740362697390507,"Animation, Comedy, Family",175574,"holiday, thanksgiving, freedom, duringcreditsstinger, 3d",en,"In this irreverent, hilarious, adventurous buddy comedy for audiences of all ages, directed by Jimmy Hayward (Horton Hears a Who!), two turkeys from opposite sides of the tracks must put aside their differences and team up to travel back in time to change the course of history - and get turkey off the holiday menu for good.",1.1879417541284842,2013-10-30,8.041392689106356,1.9637878273455553,Released,Hang On To Your Nuggets,Free Birds,5.7,2.406540180433955,175574,"Owen Wilson, Woody Harrelson, Amy Poehler, George Takei, Colm Meaney, Keith David, Dan Fogler, Lesley Nicol, Jimmy Hayward, Kaitlyn Maher, Carlos Alazraqui, Josh Lawson, Dwight Howard, Danny Carey, Carlos Ponce, Robert Beltran, Scott Mosier",1,2.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2013
838,7.698970013021908,"Science Fiction, Action, Horror",8077,"prison, android, spacecraft, space marine, imprisonment, space colony, space travel, rottweiler, dystopia, sequel, alien, redemption, outer space, planet, shaved head, crash landing, impregnation, penal colony, furnace, suspended animation, xenomorph",en,"After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.",1.6707690019040564,1992-05-22,8.203504873993712,2.060697840353612,Released,The bitch is back.,Alien³,6.2,3.2132520521963968,8077,"Sigourney Weaver, Charles S. Dutton, Charles Dance, Pete Postlethwaite, Ralph Brown, Paul McGann, Danny Webb, Lance Henriksen, Brian Glover, Tom Woodruff Jr., Deobia Oparei, Niall Buggy, Christopher John Fields, Peter Guinness, Vincenzo Nicoli, Christopher Fairbank, Phil Davis, Paul Brennen, Clive Mantle, Carl Chase, Hi Ching, Leon Herbert, Danielle Edmond, Holt McCallany, Tom Woodruff Jr.",1,3.1954709,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1992
839,7.740362697390507,"History, Drama, Music",8818,"prostitute, deification, dancehall hostess, perónism, argentine president, rise to power, singing narrator, soccer ball",en,"The hit musical based on the life of Evita Duarte, a B-movie Argentinian actress who eventually became the wife of Argentinian president and dictator Juan Perón, and the most beloved and hated woman in Argentina.",0.9045607833966454,1996-12-14,8.149364407593959,2.130333768495006,Released,The Most Anticipated Motion Picture Event of The Year,Evita,5.9,2.0827853703164503,8818,"Madonna, Antonio Banderas, Jonathan Pryce, Jimmy Nail, Victoria Sus, Julian Littman, Olga Merediz, Laura Pallas, Julia Worsley, María Luján Hidalgo, Servando Villamil, Andrea Corr",1,2.564494163636364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1996
840,7.740362697390507,"Action, Thriller, Crime, Adventure",8195,"paris, france, arms deal, audi, impostor, case, violence, ice skating, computer expert, ex kgb, preparation, hit with a car door, cellular phone trace, merry go round",en,"A briefcase with undisclosed contents – sought by Irish terrorists and the Russian mob – makes its way into criminals' hands. An Irish liaison assembles a squad of mercenaries, or 'ronin', and gives them the thorny task of recovering the case.",1.5270816996241028,1998-09-25,7.619206952671803,2.089905111439398,Released,Your ally could become your enemy.,Ronin,6.7,2.8188854145940097,8195,"Robert De Niro, Jean Reno, Natascha McElhone, Stellan Skarsgård, Sean Bean, Jonathan Pryce, Skipp Sudduth, Katarina Witt, Michael Lonsdale, Ron Perkins, Féodor Atkine, Daniel Breton, Amidou, Jan Tříska, Bernard Bloch, Léopoldine Serre, Dominic Gugliametti, Alan Beckworth, Tolsty, Gérard Moulévrier, Lionel Vitrant, Vincent Schmitt, Julia Maraval, Laurent Spielvogel, Ron Jeremy, Steve Suissa, Katia Tchenko, Dyna Gauzy, Lilly-Fleur Pointeaux, Dimitri Rafalsky, Gérard Touratier, Christophe Maratier, Pierre Forest",0,0.7565615272727273,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
841,7.698970013021908,Adventure,10586,"africa, lion, bridge, based on true story, kenya, animal attack, lion attack, colonialism, swahili",en,"Sir Robert Beaumont is behind schedule on a railroad in Africa. Enlisting noted engineer John Henry Patterson to right the ship, Beaumont expects results. Everything seems great until the crew discovers the mutilated corpse of the project's foreman, seemingly killed by a lion. After several more attacks, Patterson calls in famed hunter Charles Remington, who has finally met his match in the bloodthirsty lions.",1.12921442106818,1996-10-11,7.875061269182293,2.041392685158225,Released,Prey For The Hunters,The Ghost and the Darkness,6.4,2.374748346010104,10586,"Michael Douglas, Val Kilmer, Tom Wilkinson, John Kani, Emily Mortimer, Bernard Hill, Brian McCardie, Om Puri, Henry Cele, Kurt Egelhof, Satchu Annamalai, Teddy Reddy, Raheem Khan, Jack Devnarain, Glen Gabela",1,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
842,7.740362697390507,"Family, Comedy",116149,"england, train station, based on novel, bear, anthropomorphism, talking to animals, children's book",en,"A young Peruvian bear with a passion for all things British travels to London in search of a home. Finding himself lost and alone at Paddington Station, he begins to realize that city life is not all he had imagined - until he meets the kindly Brown family, who read the label around his neck ('Please look after this bear. Thank you.') and offer him a temporary haven. It looks as though his luck has changed until this rarest of bears catches the eye of a museum taxidermist...",1.611535065862607,2014-11-27,8.413647107679838,1.9822712330395684,Released,The Adventure Begins,Paddington,7.0,2.946452265013073,116149,"Nicole Kidman, Peter Capaldi, Ben Whishaw, Michael Gambon, Imelda Staunton, Sally Hawkins, Julie Walters, Hugh Bonneville, Jim Broadbent, Matt Lucas, Matt King, Samuel Joslin, Daniel Westwood, Dominic Coleman, Simon Farnaby, Madeleine Harris, Tim Downie, Madeleine Worrall, Lottie Steer, Geoffrey Palmer, Theresa Watson, Michael Bond, Jude Wright, Kayvan Novak, Eddie Nestor, Iain Mitchell, Jonathan Derbyshire, Mary Roscoe, Llewella Gideon, Tarik Blake, Ross Boatman, Steve Oram, Tom Meeten, Alice Lowe, Will Smith, Toby Williams, Catherine Shepherd, Javier Marzan, Sean Bridgeman, Justin Edwards, Cleo Sylvestre, Gus Brown, Rufus Jones, Kenneth Hadley, David McKail, James Bachman, Steve Edge, Barry Ashton, Hamish MacColl, Lauren Barrand, Alexander Bracq, Ancuta Breaban, Asim Chaudhry, Bern Collaco, Faith Elizabeth, Nigel Genis, Kornelia Horvath, Denis Khoroshko, Shaz Lancaster, Jim Lawrence, Barrie Martin, Stuart Matthews, Matthew David McCarthy, George Newton, Jack Philips, Fabio Vollono, Julie Vollono, Vic Waghorn",1,4.712858672727273,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2014
843,7.83250891909292,Comedy,80035,"usa, sterility, castration, marriage, friendship, alien, suburb, alien invasion, death, teenage daughter, neighborhood watch, creepy neighbor",en,"Four everyday suburban guys come together as an excuse to escape their humdrum lives one night a week. But when they accidentally discover that their town has become overrun with aliens posing as ordinary suburbanites, they have no choice but to save their neighborhood - and the world - from total extermination.",1.6063370841658249,2012-07-26,7.834216308273771,1.99563519459755,Released,Got Protection?,The Watch,5.3,2.94546858513182,80035,"Ben Stiller, Vince Vaughn, Jonah Hill, Richard Ayoade, Rosemarie DeWitt, Will Forte, Mel Rodriguez, Doug Jones, Erin Moriarty, Nicholas Braun, R. Lee Ermey, Johnny Pemberton, Jorma Taccone, Justin Wheelon, Carissa Capobianco, Billy Crudup, Andy Samberg, Kate Kneeland, Willam Belli",1,1.0039391470588235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012
844,7.740362697390507,"Drama, Action, Thriller, Crime",10632,"hunter, fbi, knife, balkan war, woods, psychopathic killer, slaughter, survivalist, maniac, special forces, killing spree, combat, ex soldier, dark past, manhunt, gory violence",en,"In the wilderness of British Columbia, two hunters are tracked and viciously murdered by Aaron Hallum. Former Special Operations instructor, L.T. Bonham is approached and asked to apprehend Hallum, his former student, who has 'gone rogue' after suffering severe battle stress from his time in Kosovo.",0.9838496455515281,2003-03-11,7.534457760505926,1.9777236052888478,Released,Some men should not be found.,The Hunted,6.0,2.278753600952829,10632,"Tommy Lee Jones, Benicio del Toro, Connie Nielsen, Leslie Stefanson, John Finn",0,0.6224365090909091,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
846,7.740362697390507,Comedy,1792,"sex, dancer, martial arts, cook, stripper, love, bully, hollywood, twins, flashback, freak, actor, anxiety, conjoined, siamese",en,"In Martha's Vineyard, Mass., conjoined twins Walt (Greg Kinnear) and Bob Tenor (Matt Damon) make the best of their handicap by being the fastest grill cooks in town. While outgoing Walt hopes to one day become a famous actor, shy Bob prefers to stay out of the spotlight. When a fading Hollywood actress, Cher (Cher), decides to get her show ""Honey and the Beaze"" cancelled, she hires Walt -- and his brotherly appendage -- as her costars. But their addition surprisingly achieves the opposite.",0.9913379585823644,2003-12-10,7.5292804173220444,2.0755469613925306,Released,"Whatever happens to the boys, one thing is certain. Nothing will ever come between them.",Stuck on You,5.1,2.2764618041732443,1792,"Matt Damon, Greg Kinnear, Eva Mendes, Wen Yann Shih, Seymour Cassel, Dane Cook, Cam Neely, Cher, Frankie Muniz, Daniel Greene, Jessica Cauffiel, Nikki Tyler-Flynn, Pat Crawford Brown, Terence Bernie Hines, Jackie Flynn, Griffin Dunne, Danny Murphy, Skyler Stone, Mike Cerrone, Michael Lee Merrins, Jonathan Cauff, Michael Callan, Steve Tyler, Peter Dante, Benjamin Koldyke, Elaine Curtis, Gary Valentine, Roger Fan, Sayed Badreya, Troy Brown, Catherine McCord, Kelly Albanese, Paulina Neely, Tracy Ashton, Ellen Jacoby, Ben Carson, Deborah Smith Ford, Rhona Mitra, Bella Thorne, Meryl Streep",0,0.6150603272727273,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2003
848,7.778151257621885,"Animation, Adventure, Family, Comedy",72197,"rivalry, stop motion, pirate, aftercreditsstinger, duringcreditsstinger",en,"The luxuriantly bearded Pirate Captain is a boundlessly enthusiastic, if somewhat less-than-successful, terror of the High Seas. With a rag-tag crew at his side, and seemingly blind to the impossible odds stacked against him, the Captain has one dream: to beat his bitter rivals Black Bellamy and Cutlass Liz to the much coveted Pirate of the Year Award. It’s a quest that takes our heroes from the shores of exotic Blood Island to the foggy streets of Victorian London. Along the way they battle a diabolical queen and team up with a haplessly smitten young scientist, but never lose sight of what a pirate loves best: adventure!",1.3927102983789903,2012-03-12,8.073125553623733,1.9493900066449128,Released,It's A Plunderful Life,The Pirates! In an Adventure with Scientists!,6.4,2.574031267727719,72197,"Hugh Grant, Brendan Gleeson, Jeremy Piven, Brian Blessed, Salma Hayek, Imelda Staunton, David Tennant, Lenny Henry, Martin Freeman, Russell Tovey, Anton Yelchin, Al Roker, David Schneider",1,1.9723060166666666,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2012
849,7.740362697390507,"Crime, Drama, Mystery",3580,"corruption, mother, nudity, minister, power, public, government, police, reunion, murder, conspiracy, los angeles, missing, mother love, criticism",en,"Christine Collins is overjoyed when her kidnapped son is brought back home. But when Christine suspects that the boy returned to her isn't her child, the police captain has her committed to an asylum.",1.4549844213522827,2008-01-30,8.05315628667504,2.1522883443830563,Released,"To find her son, she did what no one else dared.",Changeling,7.3,3.0538464268522527,3580,"Angelina Jolie, Jeffrey Donovan, John Malkovich, Geoff Pierson, Amy Ryan, Gattlin Griffith, Michelle Gunn, Frank Wood, Colm Feore, Michael Kelly, Denis O'Hare, Jeffrey Hutchinson, Devon Conti, Peter Breitmayer, Antonia Bennett, Erica Grant, Jan Devereaux, Kerri Randles, Morgan Eastwood, Ric Sarabia, Debra Christofferson, Russell Edge, Mary Stein, Gregg Binkley, E.J. Callahan, Reed Birney, Colby French, Kelly Lynn Warren, Richard King, William Charlton, Cooper Thornton, J.P. Bumstead, Peter Gerety, John Harrington Bland, Pamela Dunlap, Roger Hewlett, Jim Cantafio, Wendy Worthington, Riki Lindhome, Dale Dickey, Jason Butler Harner, Eddie Alderson, Michael McCafferty, David Goldman, Anthony De Marco, Kevin Glikmann, Hope Shapiro, Caleb Campbell, Zach Mills, Scott Leva, Clint Ward, Michael Dempsey, Phil Van Tee, Jim Nieb, Pete Rockwell, Lily Knight, Ryan Cutrona, Devon Gearhart, Andre Alexsen, William Brent, Jason Ciok, Wrong, Dominick Dunne, Leslie Gunning, Patrizia Milano, Kerry Hennessy, Bruce Holman, Christopher Karl Johnson, Jen Lilley, Darin Mangan, Michael Saglimbeni, John H. Tobin, George F. Watson, JW Wiseman",1,2.0549137272727274,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2008
850,7.698970013021908,"Action, Drama, Science Fiction, Thriller",12123,"fbi, hydrogen bomb, secret lab, energy supply, conspiracy, aftercreditsstinger",en,Two researchers in a green alternative energy project are put on the run when they are framed for murder and treason.,1.3342248820035287,1996-08-02,7.779663830538399,2.03342375548695,Released,Reaction Time 8-4-96,Chain Reaction,5.3,2.45484486000851,12123,"Keanu Reeves, Morgan Freeman, Rachel Weisz, Fred Ward, Kevin Dunn, Brian Cox, Joanna Cassidy, Chelcie Ross, Nicholas Rudall, Tzi Ma, Krzysztof Pieczyński, Julie R. Pearl, Godfrey, Gene Barge, Nathan Davis, Aaron Williams, Daniel H. Friedman, Johnny Lee Davenport, James Sie, Joan Kohn, Juan Ramírez, Nydia Rodriguez Terracina, Scott Benjaminson, Ned Schmidtke, Randall Arney, Noelle Bou-Sliman, Joseph F. Kosala, Ron Dean, Miguel Nino, Turk Muller, Neil Flynn, Michael Skewes, Margaret Travolta, Jacqueline G. Arthur, Tom Mula, Denise Price, Rick Le Fevour, Charley Sherman, Gina Raffin, Pam Zekman, Lisa Tejero, David Pasquesi, John Drummond, Cathy Herd, Tell Draper, Danny Goldring, Eddie Bo Smith Jr., Michael Gaylord James, Ken Moreno, Allen Hamilton, Dick Cusack, Nicholas Kusenko, David Michael Gee, Stanley M. Span, Ann Whitney, Rich Komenich, Afram Bill Williams, Will Zahrn, John W. Hardy, Mary Seibel, Nina Beesley, Michael Shannon, Billy Haynes, Walter Doggett, Jack Kandel, Timothy J. Maxwell, Leslie Mikol, Rio Zavala, Mark Morettini, Soseh Kevorkian, Christopher Holloway, Jim Ortlieb, Cheryl Hamada, Mike Gray, Joe Guastaferro",1,1.20418668,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
851,7.740362697390507,"Drama, Mystery, Thriller",9566,"sport, luck, san francisco giants, child custody, baseball pitcher, baseball fan, psychotic fan, sports agent, driving range, steam room",en,"When the San Francisco Giants pay centerfielder Bobby Rayburn $40 million to lead their team to the World Series, no one is happier or more supportive than #1 fan Gil Renard.  So when Rayburn becomes mired in the worst slump of his career, the obsessed Renard decides to stop at nothing to help his idol regain his former glory... not even murder.",0.7296901625719846,1996-08-15,7.270129391469,2.0681858617461617,Released,All fans have a favorite player.  This one has a favorite target.,The Fan,5.7,2.290034611362518,9566,"Robert De Niro, Wesley Snipes, Ellen Barkin, John Leguizamo, Benicio del Toro, Patti D'Arbanville, Chris Mulkey, Dan Butler, Kurt Fuller, Frank Medrano",0,0.33866216363636364,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1996
852,7.845098046218464,"Thriller, Drama, Romance",9833,"dancing, obsession, auction, wheelchair, rose, product placement, musical, remake, tragic villain, black and white, rooftop, heroine, disfigured face, based on stage musical, theater, disfigurement mask, breaking mirror, opera singer, 1910s",en,"Deformed since birth, a bitter man known only as the Phantom lives in the sewers underneath the Paris Opera House. He falls in love with the obscure chorus singer Christine, and privately tutors her while terrorizing the rest of the opera house and demanding Christine be given lead roles. Things get worse when Christine meets back up with her childhood acquaintance Raoul and the two fall in love",1.2994520114333539,2004-12-08,8.189346801563898,2.1583624920952498,Released,The classic musical comes to the big screen for the first time.,The Phantom of the Opera,7.0,2.6424645202421213,9833,"Gerard Butler, Emmy Rossum, Patrick Wilson, Miranda Richardson, Minnie Driver, Ciarán Hinds, Simon Callow, Victor McGuire, Jennifer Ellison",1,2.2092698142857143,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2004
853,7.740362697390507,"Drama, History, Romance",4517,"england, assassination, spain, virgin, colony, governance, queen elizabeth i, religious war, tudors, execution, middle ages, catholicism, sea battle, palace intrigue",en,"When Queen Elizabeth's reign is threatened by ruthless familial betrayal and Spain's invading army, she and her shrewd adviser must act to safeguard to the lives of her people.",1.211497967681076,2007-09-09,7.870623712689319,2.060697840353612,Released,Woman. Warrior. Queen.,Elizabeth: The Golden Age,6.6,2.482873583608754,4517,"Cate Blanchett, Clive Owen, Geoffrey Rush, Laurence Fox, Tom Hollander, Abbie Cornish, Rhys Ifans, Jordi Mollà, Samantha Morton, Eddie Redmayne, Adrian Scarborough, Adam Godley, Christian Brassington, Robert Cambrinus, David Threlfall, Vidal Sancho, Kelly Hunter, John Shrapnel, Sam Spruell, David Sterne, David Robb, Steve Lately",1,1.3497738727272728,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2007
854,7.792391696503003,"Action, Science Fiction",8202,"martial arts, dystopia, surrealism, based on cartoon, shootout, espionage, infertility, cyberpunk, extreme violence, sabotage, one against many, woman director, hand to hand combat, action heroine, human cloning, 25th century",en,"400 years into the future, disease has wiped out the majority of the world's population, except one walled city, Bregna, ruled by a congress of scientists. When Æon Flux, the top operative in the underground 'Monican' rebellion, is sent on a mission to kill a government leader, she uncovers a world of secrets.",1.490721015392499,2005-11-30,7.718534919842843,1.9731278535996986,Released,The Perfect World Meets The Perfect Assassin,Æon Flux,5.4,2.847572659142112,8202,"Charlize Theron, Marton Csokas, Jonny Lee Miller, Sophie Okonedo, Frances McDormand, Pete Postlethwaite, Amelia Warner, Caroline Chikezie, Paterson Joseph, Nikolai Kinski, Yangzom Brauen, Aoibheann O'Hara, Thomas Huber, Weijian Liu, Maverick Quek, Ralph Herforth, Megan Gay, Rainer Will, Charlie Beall, Bruno Bruni Jr., Ronald Marx, Axel Schreiber, Katie Mullins, Shaun Lawton, Terry Bartlett, Betty Okino, Anatole Taubman, Lavinia Wilson, Khira Lilli Pobanz, William Morts, Phil Hay, Nils Dommning, Bojan Heyn, Justin Schierlo, Marianne Sonneck, Joost Siedhoff, Tamara Röhl, Narges Rashidi, Claas Würfel, Robin Gooch, Anna De Carlo, Martha Fessehatzion, Milton Welsh, Mehmet Yilmaz, Alex Benjamin, Natacza Boon, Clio Burggraeve, Alexander Flache, Lilja Loeffler, Kim Pfeiffer, Michael Pink, Joachim Schoenfeldt",0,0.8436129193548387,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
855,7.748188034761459,"Drama, History, War",16072,"war, battle, union soldier, confederate soldier, american civil war, secession",en,"The film centers mostly around the personal and professional life of Thomas ""Stonewall"" Jackson, a brilliant if eccentric Confederate general, from the outbreak of the American Civil War until its halfway point when Jackson is killed accidentally by his own soldiers in May 1863 during his greatest victory.",0.7293701397395894,2003-02-21,7.111394832306064,2.3324384599156054,Released,The nations heart was touched by...,Gods and Generals,6.1,1.6901960800285136,16072,"Stephen Lang, Jeff Daniels, Robert Duvall, Kevin Conway, C. Thomas Howell, Jeremy London, Matt Letscher, Brian Mallon, Bo Brinkman, Bruce Boxleitner, William Sanderson, Billy Campbell, Joseph Fuqua, Ryan Cutrona, Mia Dillon, Justin Dray, Robert Easton, Frankie Faison, Miles Fisher, Karen Starc, John Castle",0,0.23078457142857142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2003
856,7.740362697390507,"Action, Thriller, Crime",34314,"stewardess, airplane, shootout, air marshal, christmas, turbulence",en,"On a flight transporting dangerous convicts, murderer Ryan Weaver manages to break free and cause complete chaos throughout the plane. As various people on board fall victim to Weaver, it is ultimately down to flight attendant Teri Halloran to keep the aircraft from crashing, with on-ground support from an air traffic controller. While Halloran struggles to pilot the plane, Weaver continues to terrorize the surviving members of the crew.",0.7558766842769865,1997-01-09,7.059415308453734,2.0043213737826426,Released,"If you weren't afraid of flying before, you will be now.",Turbulence,5.2,1.7993405494535817,34314,"Ray Liotta, Lauren Holly, Brendan Gleeson, Héctor Elizondo, Rachel Ticotin, Ben Cross, Catherine Hicks, Jeffrey DeMunn, John Finn, Heidi Kling, J. Kenneth Campbell, James MacDonald, Grand L. Bush, Michael Harney, Don Dowe, Gordy Owens, Richard Hoyt-Miller, Michael Francis Kelly, Alan Bergmann, Danna Hansen, R.J. Knoll, Sondra Spriggs, Garrett M. Brown, Darryl Theirse, Fritz Mashimo, Tom Todoroff, Jeff Joseph, Dennis Redfield, Malachy McCourt, Gary Rodriguez, William H. Burton Jr., Callie Thorne, John Elsen, Bill Cross, Tannis Benedict, Scott Gurney, Cooper Huckabee, Kevin O'Rourke, Scott Lawrence, Lara Bierner, Paxton Culpepper, Charles Gemmill, Paxton Culpepper, Billy Malone, L.A. Rothman",0,0.20847432727272727,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
858,7.698970013021908,"Comedy, Adventure, Crime, Family",145220,"musical, the muppets",en,"While on a grand world tour, The Muppets find themselves wrapped into an European jewel-heist caper headed by a Kermit the Frog look-alike and his dastardly sidekick.",1.1988852789802076,2014-03-20,7.905165782819957,2.0530784434834195,Released,Taking the world by farce,Muppets Most Wanted,6.2,2.5010592622177517,145220,"Ricky Gervais, Ty Burrell, Tina Fey, Steve Whitmire, Eric Jacobson, Dave Goelz, Bill Barretta, Matt Vogel, Peter Linz, Tom Hiddleston, Salma Hayek, Ray Liotta, Kenneth Collard, Pamela Betsy Cooper, James Pasierbowicz, Richard Herdman, David Rudman, Luke Howard, Pete Meads, Ricky Rajpal, Danny Trejo, Stanley Tucci, Jemaine Clement, Zach Galifianakis, Tom Hollander, Toby Jones, Frank Langella, James McAvoy, Chloë Grace Moretz, Miranda Richardson, Saoirse Ronan, Til Schweiger, Russell Tovey, Christoph Waltz, Christoph Waltz, Hugh Bonneville, Mackenzie Crook, Tony Bennett, Andrés Cantor, Sean Combs, Rob Corddry, Lady Gaga, Josh Groban, Ross Lynch, Aleksandar Mikić, Fleur Poad, Dylan Postl, Usher Raymond, Louise Gold, Nigel Plaskitt, Mak Wilson, Warrick Brownlow-Pike, David Covarrubias, Don Austen, William Banyard, Daisy Beattie, Sue Beattie, Lynn Robertson Bruce, Brian Jones, Céline Dion, Peter Serafinowicz, Dexter Fletcher, Bridgit Mendler, Debby Ryan, Jake Short, Tyrel Jackson Williams",1,1.6076658,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2014
860,7.740362697390507,"Drama, Romance",42297,"musical, los angeles, burlesque, burlesque dancer",en,"The Burlesque Lounge has its best days behind it. Tess, a retired dancer and owner of the venue, struggles to keep the aging theater alive, facing all kinds of financial and artistic challenges. With the Lounge's troupe members becoming increasingly distracted by personal problems and a threat coming from a wealthy businessman's quest to buy the spot from Tess, the good fortune seems to have abandoned the club altogether. Meanwhile, the life of Ali, a small-town girl from Iowa, is about to change dramatically. Hired by Tess as a waitress at the Lounge, Ali escapes a hollow past and quickly falls in love with the art of burlesque. Backed by newfound friends amongst the theater's crew, she manages to fulfill her dreams of being on stage herself. Things take a dramatic turn though when Ali's big voice makes her become the main attraction of the revue",1.3777344320795823,2010-11-23,7.9519189771096945,2.0791812460476247,Released,It takes a legend... to make a star,Burlesque,6.9,2.7589118923979736,42297,"Cher, Christina Aguilera, Eric Dane, Cam Gigandet, Julianne Hough, Alan Cumming, Peter Gallagher, Kristen Bell, Stanley Tucci, Dianna Agron, Glynn Turman, David Walton, Terrence Jenkins, Chelsea Traille, Tanee McCall, JaQuel Knight, Allison Kyler, Tyne Stecklein, Paula Van Oppen, Isabella Hofmann, James Brolin, Stephen Lee, Denise Faye, Baldeep Singh, Michael Landes, Wendy Benson-Landes, Tisha French, Katerina Mikailenko, Katelynn Tilley, Gwen Van Dam, Catherine Natale, Jonathon Trent, Blair Redford",1,1.6276322363636364,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010
861,7.672097867176025,Drama,2841,"paris, prostitute, loss of lover, amnesia, bodily disabled person, world war i, wheelchair, brittany, lighthouse, verdun, lighthouse keeper   , teenage crush, disappearance, soldier, illegal prostitution, private detective, missing person, polio, trenches",fr,"In 1919, Mathilde was 19 years old. Two years earlier, her fiancé Manech left for the front at the Somme. Like millions of others he was ""killed on the field of battle."" It's written in black and white on the official notice. But Mathilde refuses to believe it. If Manech had died, she would know. She hangs on to her intuition as tightly as she would onto the last thread of hope linking her to her lover. A former sergeant tells her in vain that Manech died in the no man's land of a trench named Bingo Crepescule, in the company of four other men condemned to die for self-inflicted wounds. Her path ahead is full of obstacles but Mathilde is not frightened. Anything is possible to someone who is willing to challenge fate...",1.3811965145762022,2004-10-26,0.0,2.1271047983648077,Released,Never let go,A Very Long Engagement,7.1,2.5403294747908736,2841,"Audrey Tautou, Gaspard Ulliel, Dominique Pinon, Chantal Neuwirth, André Dussollier, Ticky Holgado, Marion Cotillard, Dominique Bettenfeld, Jodie Foster, Jean-Pierre Darroussin, Denis Lavant, Rufus, Jérôme Kircher, Denis Lavant, Albert Dupontel, Elina Löwensohn, Jean-Claude Dreyfus, Clovis Cornillac, Jean-Pierre Becker, Jean-Paul Rouve, Julie Depardieu, Michel Vuillermoz, Urbain Cancelier, Maud Rayer, Michel Robin, Tchéky Karyo, Philippe Duquesne, Bouli Lanners, Stéphane Butet, Christian Pereira, François Levantal, Patrick Paroux, Solène Le Pechon, Virgil Leclaire, Florence Thomassin, Thierry Gibault, Myriam Roustan, Gilles Masson, Sandrine Rigault, Michel Chalmeau, Marc Faure, Rodolphe Pauly, Xavier Maly, Till Bahlmann, Tony Gaultier, Louis-Marie Audubert, Jean-Gilles Barbier, Marc Robert, Pierre Heitz, Philippe Maymat, Eric Debrosse, Michel Gondoin , Éric Fraticelli, Philippe Beautier, Gérald Weingand, Luc Sonzogni, Xavier Berlioz, Frankie Pain, Marcel Philippot, Pascale Lievyn, Jean-Claude Lecoq, Esther Sironneau, Stéphanie Gesnel, Frédérique Bel, Alexandre Caumartin, Eric Defosse, Gaspar Claus, Jean-Philippe Bèche, Anaïs Durand",0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
862,6.301030212811168,"Drama, Romance",802,"sexual obsession, hotel, depression, loss of mother, small town, flirt, midlife crisis, eroticism, youngster, lolita, motel, diary, seduction, forbidden love, professor for literature, provocation, fascination, one-sided love, widow, adoptive father, loss of husband, summer camp, secret love",en,"Humbert Humbert is a middle-aged British novelist who is both appalled by and attracted to the vulgarity of American culture. When he comes to stay at the boarding house run by Charlotte Haze, he soon becomes obsessed with Lolita, the woman's teenaged daughter.",1.3972812752559312,1962-06-13,6.966141779689785,2.187520720836463,Released,How did they ever make a movie of ...,Lolita,7.3,2.597695185925512,802,"James Mason, Sue Lyon, Shelley Winters, Peter Sellers, Lois Maxwell, John Harrison, Diana Decker, Jerry Stovin, Gary Cockrell, Bill Greene, Shirley Douglas",1,4.625,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1962
